Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.13;1.30;2.21;2.25;2.14;3.45;3.56;4.12;3.71;3.49;4.25;3.67;3.01
Price/Earnings;17.78;22.25;34.66;22.22;98.00;58.03;70.93;—;677.25;—;443.40;307.00;25.53
Price/Cash Flow;6.45;8.99;15.83;36.49;20.68;37.62;65.54;191.56;40.23;111.49;163.75;69.45;17.03
Price/Book;1.10;1.34;2.29;2.17;2.02;3.08;3.11;3.79;3.66;2.82;3.77;3.26;4.19
Price/Forward Earnings;14.01;15.27;18.98;—;—;39.84;53.19;64.52;77.52;769.23;—;165.01;—
PEG Ratio;1.75;3.82;4.75;—;—;—;—;—;38.70;393.50;—;—;—
Earnings Yield %;5.63;4.49;2.89;4.50;1.02;1.72;1.41;-0.53;0.15;-1.52;-1.18;0.21;—
Enterprise Value (Bil);0.11;0.16;0.29;0.29;0.27;0.65;0.71;1.23;1.22;1.17;1.42;0.99;—
Enterprise Value/EBIT;9.34;12.93;22.68;14.46;121.77;29.72;54.55;176.64;88.21;16,423.07;371.86;999.65;—
Enterprise Value/EBITDA;6.79;8.85;15.56;11.16;32.36;22.05;32.44;52.07;38.66;58.45;55.28;43.77;—
