Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;7.77;10.44;12.70;11.44;10.63;12.72;11.82;11.25;—;31.51;5.95;17.03;3.07
Price/Earnings;14.22;11.75;14.16;12.45;11.55;13.83;12.55;12.04;—;38.22;5.65;15.60;25.84
Price/Cash Flow;—;—;—;—;—;—;16.65;—;—;11.22;10.55;—;17.36
Price/Book;1.07;1.09;1.26;1.15;1.05;1.16;1.14;1.03;1.11;0.99;1.06;1.16;4.27
Price/Forward Earnings;11.31;10.99;11.81;12.48;12.15;—;—;—;13.77;12.63;—;—;—
PEG Ratio;1.41;1.37;1.48;1.56;—;—;—;—;—;—;—;—;—
Earnings Yield %;7.03;8.51;7.06;8.03;8.66;7.23;7.97;8.31;-1.57;2.62;17.70;4.21;—
Enterprise Value (Bil);0.07;0.86;1.25;1.54;1.67;1.87;1.86;1.84;4.59;4.38;4.73;2.84;—
Enterprise Value/EBIT;—;—;—;—;—;—;—;—;—;—;18.31;14.04;—
Enterprise Value/EBITDA;—;—;—;—;—;—;—;—;—;—;18.31;14.04;—
