Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.74;3.71;4.35;5.15;4.85;2.75;1.32;1.52;1.87;1.73;2.06;1.87;3.01
Price/Earnings;42.73;39.46;63.26;80.83;82.26;65.28;45.09;—;86.40;—;83.42;135.98;25.53
Price/Cash Flow;—;34.10;100.29;92.57;—;73.57;20.77;20.70;15.98;49.71;23.04;29.29;17.03
Price/Book;5.08;5.27;8.20;10.59;10.44;6.62;3.04;3.95;4.53;5.31;5.60;4.79;4.19
Price/Forward Earnings;30.67;32.79;48.31;56.82;58.48;42.74;61.35;53.48;48.08;133.33;72.46;74.27;—
PEG Ratio;1.45;1.66;2.05;2.92;2.68;1.71;3.25;1.38;1.30;4.77;—;2.35;—
Earnings Yield %;2.34;2.49;1.58;1.24;1.22;1.53;2.22;-1.75;1.16;-9.67;1.20;-1.45;—
Enterprise Value (Bil);3.05;4.03;7.80;13.22;16.78;12.77;6.94;8.22;10.09;8.44;9.93;9.30;—
Enterprise Value/EBIT;21.72;19.31;31.57;43.84;45.37;29.84;30.74;—;67.12;—;47.04;76.06;—
Enterprise Value/EBITDA;17.47;16.01;26.49;35.88;36.34;22.72;17.63;70.32;29.89;—;27.35;41.69;—
