Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.74;0.68;1.35;1.75;1.01;1.21;1.22;0.55;1.19;1.00;1.32;1.05;3.07
Price/Earnings;9.49;5.06;21.13;17.32;10.67;—;16.40;22.01;—;—;61.05;57.76;25.84
Price/Cash Flow;4.51;2.64;7.14;9.02;7.22;9.22;5.80;2.99;16.98;17.78;19.93;10.20;17.36
Price/Book;1.27;1.24;2.41;2.87;1.49;1.82;1.96;0.95;1.97;1.76;2.16;1.75;4.27
Price/Forward Earnings;5.80;4.82;10.18;13.46;9.14;10.58;6.10;4.56;21.88;20.37;7.82;10.00;—
PEG Ratio;0.84;0.73;—;2.11;1.71;17.94;5.04;—;1.26;0.80;0.32;—;—
Earnings Yield %;10.53;19.75;4.73;5.77;9.38;-2.21;6.10;4.54;-8.29;-0.20;1.64;-0.22;—
Enterprise Value (Bil);3.86;8.55;17.41;22.73;11.02;28.19;29.83;17.26;25.84;23.23;27.71;25.45;—
Enterprise Value/EBIT;4.60;3.52;14.18;13.09;7.45;67.27;11.63;6.78;—;41.26;32.64;43.53;—
Enterprise Value/EBITDA;2.66;2.39;7.08;7.69;4.34;17.92;6.32;3.79;23.36;11.08;12.67;11.29;—
