Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.70;1.57;1.82;1.90;2.05;2.35;2.23;1.43;1.94;1.98;2.06;2.00;3.07
Price/Earnings;17.20;14.92;18.55;22.22;23.83;23.05;21.72;11.35;15.39;15.08;15.93;17.43;25.84
Price/Cash Flow;12.90;10.51;12.59;14.03;12.48;15.25;12.42;8.69;11.38;9.95;12.50;11.76;17.36
Price/Book;3.96;3.74;4.70;5.68;7.13;8.57;7.97;3.49;4.20;4.21;3.86;5.55;4.27
Price/Forward Earnings;14.31;12.94;16.58;18.83;20.00;20.00;19.12;12.89;16.03;15.72;16.10;16.67;—
PEG Ratio;2.08;1.59;2.12;2.60;2.85;2.73;3.08;3.22;3.58;3.84;3.40;3.28;—
Earnings Yield %;5.82;6.70;5.39;4.50;4.20;4.34;4.60;8.81;6.50;6.63;6.28;6.06;—
Enterprise Value (Bil);33.37;33.73;39.04;41.84;42.39;44.49;42.50;37.96;45.67;47.33;47.71;44.19;—
Enterprise Value/EBIT;13.07;11.89;13.69;15.44;18.78;16.35;17.57;14.85;16.71;14.07;14.52;16.12;—
Enterprise Value/EBITDA;10.91;9.92;11.31;12.72;14.89;13.33;14.11;11.88;13.63;12.00;12.28;13.15;—
