Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.06;2.11;3.17;4.35;2.91;2.71;2.99;2.54;2.60;2.67;5.17;2.62;3.01
Price/Earnings;—;—;—;10.93;55.35;23.90;33.47;22.67;42.65;—;14.10;28.28;25.53
Price/Cash Flow;10.97;14.27;13.95;16.51;9.98;9.14;10.46;8.78;10.18;133.54;172.24;17.23;17.03
Price/Book;0.66;1.04;1.41;1.66;1.12;1.15;1.49;1.01;1.10;0.74;0.89;1.02;4.19
Price/Forward Earnings;29.15;48.08;64.10;—;—;—;—;—;34.60;—;—;—;—
PEG Ratio;2.43;1.72;2.28;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;-2.32;-0.78;-0.10;9.15;1.81;4.18;2.99;4.41;2.34;-14.81;-7.57;0.42;—
Enterprise Value (Bil);0.33;0.45;0.70;1.40;1.37;1.36;1.64;1.35;1.46;1.17;1.23;1.34;—
Enterprise Value/EBIT;147.36;40.02;62.58;15.74;28.16;22.53;30.76;21.69;30.60;—;59.19;27.27;—
Enterprise Value/EBITDA;27.19;17.61;25.83;11.80;14.35;12.37;16.40;12.28;14.79;328.64;35.90;50.40;—
