Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.08;0.91;1.05;1.05;0.82;1.37;2.21;1.44;1.53;2.29;2.76;1.68;3.01
Price/Earnings;13.83;10.57;17.30;14.81;13.98;86.67;108.68;20.27;13.98;30.14;34.60;77.23;25.53
Price/Cash Flow;7.95;11.45;6.25;6.65;6.14;9.46;13.69;15.33;12.85;14.97;16.65;12.67;17.03
Price/Book;4.14;3.35;3.20;2.95;2.49;3.48;6.03;4.61;5.43;6.64;7.15;5.20;4.19
Price/Forward Earnings;10.03;9.24;13.19;13.33;19.34;28.99;20.49;9.89;13.23;24.57;24.15;19.40;—
PEG Ratio;0.87;0.92;4.68;1.32;—;13.05;—;0.21;1.92;8.88;1.66;4.30;—
Earnings Yield %;7.23;9.46;5.78;6.75;7.15;1.15;0.92;4.93;7.15;3.32;2.89;3.85;—
Enterprise Value (Bil);89.64;93.35;91.10;88.68;71.07;85.26;120.08;100.90;111.24;128.07;145.31;105.81;—
Enterprise Value/EBIT;12.47;10.73;17.78;14.79;15.75;73.06;57.05;12.55;13.53;26.06;28.93;40.62;—
Enterprise Value/EBITDA;9.31;8.11;11.21;9.65;9.38;20.32;23.84;9.32;10.25;17.37;19.57;15.27;—
