Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.43;5.27;6.55;7.51;5.72;6.76;8.14;7.34;9.74;9.79;11.51;8.45;3.07
Price/Earnings;588.18;—;—;—;—;—;47.12;56.55;49.33;38.67;36.64;62.79;25.84
Price/Cash Flow;11.90;9.37;11.19;12.90;9.98;12.66;14.75;13.01;16.87;16.10;19.34;14.87;17.36
Price/Book;1.07;1.79;1.99;2.59;1.75;2.80;2.31;1.95;2.28;2.13;2.28;2.22;4.27
Price/Forward Earnings;—;-158.73;20.45;45.05;—;—;142.86;120.48;—;—;—;—;—
PEG Ratio;—;—;—;—;—;—;20.44;17.25;—;—;—;—;—
Earnings Yield %;0.17;-2.34;-1.28;-0.98;-2.01;-1.93;2.12;1.77;2.03;2.59;2.73;1.54;—
Enterprise Value (Bil);0.48;1.17;1.52;2.39;2.24;3.03;3.85;4.18;6.07;6.58;7.87;4.78;—
Enterprise Value/EBIT;30.26;132.54;97.13;108.05;115.32;134.86;38.93;40.03;45.89;34.98;34.22;53.31;—
Enterprise Value/EBITDA;9.44;22.38;18.99;22.59;17.67;20.72;15.86;15.47;19.67;16.25;17.29;17.09;—
