Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.36;1.23;1.23;1.01;0.56;0.59;0.62;0.66;0.45;0.40;0.65;0.54;3.07
Price/Earnings;58.52;28.30;94.67;—;—;—;—;39.50;—;—;92.17;103.04;25.84
Price/Cash Flow;—;160.02;15.92;25.64;—;—;84.31;63.64;—;99.84;13.11;56.98;17.36
Price/Book;0.98;0.89;0.88;0.80;0.48;0.58;0.65;0.84;0.60;0.52;0.90;0.64;4.27
Price/Forward Earnings;22.32;17.83;31.75;166.67;-2.03;-23.31;-44.84;28.99;51.28;—;—;46.32;—
PEG Ratio;1.12;0.89;1.59;8.33;—;—;—;—;—;—;—;—;—
Earnings Yield %;1.71;3.53;1.06;-1.80;-8.82;-10.31;-4.90;2.53;-10.48;-5.10;-1.48;-5.31;—
Enterprise Value (Mil);46.80;30.16;26.90;13.57;-1.97;17.04;28.27;58.63;31.71;22.84;62.58;30.98;—
Enterprise Value/EBIT;8.47;6.01;—;—;—;—;—;13.38;—;—;16.43;-6.07;—
Enterprise Value/EBITDA;7.02;4.92;41.97;—;—;—;—;7.91;15.31;21.73;22.98;1.33;—
