Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.25;0.30;0.33;0.41;0.42;0.39;0.64;1.66;2.73;5.36;6.28;2.08;3.01
Price/Earnings;—;—;—;—;—;46.50;40.65;—;—;—;48.96;39.10;25.53
Price/Cash Flow;6.32;5.54;—;19.75;21.15;—;23.21;61.63;—;—;69.49;98.11;17.03
Price/Book;0.83;1.03;1.17;1.32;1.57;1.28;2.03;6.76;10.11;20.61;9.75;6.58;4.19
Price/Forward Earnings;12.12;10.12;15.53;—;—;—;—;—;-50.51;—;—;—;—
PEG Ratio;0.67;0.84;1.29;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;-25.38;-2.45;-4.04;-1.30;-2.08;2.15;2.46;-6.71;-3.22;-2.63;-2.52;-1.91;—
Enterprise Value (Bil);0.06;0.06;0.08;0.10;0.11;0.09;0.15;0.35;0.53;1.43;1.67;0.49;—
Enterprise Value/EBIT;—;—;—;—;280.40;35.44;55.45;—;—;—;-57.22;-98.35;—
Enterprise Value/EBITDA;—;10.13;35.14;58.34;21.65;13.81;21.71;—;—;—;-212.64;29.85;—
