Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.96;1.07;1.23;1.55;1.53;1.81;1.70;1.16;1.47;1.42;1.59;1.47;3.07
Price/Earnings;19.36;16.20;17.38;31.80;20.80;18.87;19.32;16.75;22.90;26.06;24.13;19.98;25.84
Price/Cash Flow;9.63;8.84;10.21;15.57;14.23;14.09;15.37;11.23;11.33;9.47;12.03;12.05;17.36
Price/Book;2.12;2.68;2.96;4.82;5.23;5.93;5.37;4.01;5.34;4.52;4.70;4.91;4.27
Price/Forward Earnings;16.31;17.24;19.61;—;—;—;17.67;13.16;—;—;—;—;—
PEG Ratio;1.09;1.15;1.31;—;—;—;2.95;2.12;—;—;—;—;—
Earnings Yield %;5.16;6.17;5.75;3.14;4.81;5.30;5.17;5.97;4.37;3.84;4.14;5.15;—
Enterprise Value (Bil);3.89;4.56;4.97;6.63;6.44;7.27;7.15;5.67;8.86;7.76;8.68;7.24;—
Enterprise Value/EBIT;13.81;13.12;13.60;23.29;14.46;13.94;15.14;11.75;18.88;19.88;19.17;15.56;—
Enterprise Value/EBITDA;9.69;9.84;10.34;16.31;11.48;11.43;12.00;9.22;13.65;13.41;13.54;11.71;—
