Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.13;0.15;0.15;0.16;0.12;0.11;0.08;0.06;0.13;0.17;0.18;0.11;3.01
Price/Earnings;7.44;13.39;16.00;14.16;13.96;12.45;11.83;6.52;11.19;—;9.40;10.35;25.53
Price/Cash Flow;4.63;—;16.77;14.10;8.55;6.02;5.07;4.56;—;3.54;4.52;6.58;17.03
Price/Book;1.54;2.11;2.21;2.11;1.64;1.49;1.10;0.73;1.48;2.08;2.23;1.39;4.19
Price/Forward Earnings;9.44;9.03;9.47;12.36;10.40;10.66;9.65;7.13;13.53;9.16;9.28;10.53;—
PEG Ratio;0.51;0.52;0.84;1.55;0.85;1.00;0.77;0.45;0.84;0.36;0.37;0.74;—
Earnings Yield %;13.44;7.47;6.25;7.06;7.16;8.03;8.46;15.33;8.94;-3.84;10.64;7.04;—
Enterprise Value (Bil);2.08;2.26;2.52;2.62;2.48;2.50;2.46;2.23;3.32;3.24;3.56;2.80;—
Enterprise Value/EBIT;9.82;11.02;12.68;12.07;12.45;11.76;12.52;11.52;12.11;258.35;10.48;34.29;—
Enterprise Value/EBITDA;8.28;8.95;10.03;9.48;9.32;8.67;8.69;7.73;9.05;31.33;8.24;13.98;—
