Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.83;0.82;1.07;1.26;1.12;1.71;1.96;1.30;1.65;1.30;1.25;1.51;3.01
Price/Earnings;13.01;11.05;23.62;13.60;6.42;232.50;—;13.26;—;40.80;26.91;46.10;25.53
Price/Cash Flow;9.12;14.69;24.95;10.34;5.25;190.61;—;8.44;62.50;15.27;14.50;34.01;17.03
Price/Book;2.00;1.93;2.67;2.96;2.57;2.48;2.61;2.14;2.21;1.85;1.78;2.19;4.19
Price/Forward Earnings;13.91;9.62;14.12;—;6.31;-60.61;—;—;—;—;—;—;—
PEG Ratio;—;—;—;—;0.70;—;—;—;—;—;—;—;—
Earnings Yield %;7.68;9.05;4.23;7.35;15.58;0.43;-2.77;7.54;-0.19;2.45;3.72;2.28;—
Enterprise Value (Bil);0.75;0.87;1.35;1.74;1.86;1.97;2.04;1.74;1.85;1.64;1.64;1.80;—
Enterprise Value/EBIT;6.90;6.24;14.05;8.28;3.45;137.94;—;11.26;—;28.80;19.91;20.09;—
Enterprise Value/EBITDA;5.40;5.09;10.22;6.98;3.19;32.96;—;8.33;37.02;14.12;11.54;22.39;—
