Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.54;0.62;0.71;0.60;0.83;1.26;1.11;1.13;1.60;2.11;2.30;1.47;3.07
Price/Earnings;—;38.90;—;28.03;—;32.29;35.48;15.21;25.87;27.05;30.20;27.57;25.84
Price/Cash Flow;10.15;9.83;9.38;12.51;13.49;9.27;15.33;19.45;12.49;20.82;19.70;16.41;17.36
Price/Book;0.91;1.02;1.22;1.03;1.95;2.80;2.07;1.96;2.48;3.14;3.31;2.51;4.27
Price/Forward Earnings;15.29;19.88;15.55;—;22.03;22.27;17.83;13.42;18.02;21.37;22.27;19.55;—
PEG Ratio;1.18;1.53;0.56;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;-13.83;2.57;-2.31;3.57;-9.20;3.10;2.82;6.57;3.87;3.70;3.31;3.98;—
Enterprise Value (Bil);0.60;0.65;0.70;0.62;0.97;1.35;1.05;1.11;1.51;2.18;2.57;1.47;—
Enterprise Value/EBIT;—;15.89;42.06;15.47;—;19.60;15.07;11.29;17.91;19.13;23.61;17.21;—
Enterprise Value/EBITDA;—;9.65;16.14;9.34;—;14.31;11.32;9.32;14.50;16.00;19.32;13.54;—
