Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.66;1.15;1.40;0.95;2.02;1.37;0.97;1.12;0.83;1.04;1.62;1.13;3.07
Price/Earnings;—;9.59;9.78;8.31;21.34;8.86;11.78;21.08;154.67;36.98;7.04;28.77;25.84
Price/Cash Flow;9.16;10.62;8.10;8.44;8.62;5.77;22.68;6.97;37.08;3.73;5.43;15.53;17.36
Price/Book;2.95;3.52;5.76;3.18;5.32;3.15;1.75;1.61;1.14;4.38;5.58;2.35;4.27
Price/Forward Earnings;14.25;8.40;9.06;—;17.39;8.90;11.78;—;—;—;—;11.89;—
PEG Ratio;0.98;0.65;0.65;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;-32.80;10.43;10.23;12.04;4.69;11.29;8.49;4.74;0.65;2.70;14.21;5.32;—
Enterprise Value (Bil);0.31;0.55;0.80;0.62;1.32;1.31;0.92;0.89;0.71;0.98;1.41;0.97;—
Enterprise Value/EBIT;—;5.73;5.29;5.70;12.55;6.17;9.15;18.85;24.06;15.18;4.39;15.71;—
Enterprise Value/EBITDA;—;4.86;4.68;4.68;9.16;5.11;5.99;8.98;8.35;8.22;4.00;18.71;—
