Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;3.77;5.28;5.84;7.81;5.26;5.43;7.27;6.31;7.31;4.59;5.22;6.10;3.01
Price/Earnings;—;—;—;158.21;—;—;80.28;39.81;129.83;160.13;9,680.13;181.79;25.53
Price/Cash Flow;14.72;20.48;24.53;33.97;18.10;13.61;19.87;18.06;23.39;12.42;12.97;17.33;17.03
Price/Book;0.88;1.44;1.47;1.92;1.49;1.87;1.46;1.24;1.69;1.13;1.23;1.45;4.19
Price/Forward Earnings;-128.21;-161.29;27.93;21.32;—;—;70.42;53.19;—;—;—;—;—
PEG Ratio;—;—;5.09;2.13;—;—;7.81;5.91;—;—;—;—;—
Earnings Yield %;-1.18;-1.95;-1.46;0.63;-0.57;-0.06;1.25;2.51;0.77;0.62;-0.13;1.00;—
Enterprise Value (Bil);0.86;1.71;2.26;3.00;4.70;7.08;7.68;6.91;8.97;6.80;7.99;7.52;—
Enterprise Value/EBIT;49.86;121.47;116.50;57.31;167.53;84.49;47.65;31.62;58.65;47.64;64.68;56.26;—
Enterprise Value/EBITDA;15.13;24.03;24.58;24.75;21.42;19.69;17.23;14.75;20.94;15.47;18.48;17.71;—
