Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;8.70;12.07;12.93;7.75;4.29;3.34;2.39;3.32;5.23;5.17;6.58;3.86;3.01
Price/Earnings;—;—;2,225.00;61.71;344.00;146.43;123.93;11.01;32.79;31.95;29.09;157.38;25.53
Price/Cash Flow;—;114.22;—;16.49;19.60;16.14;12.54;74.11;—;172.23;180.34;140.02;17.03
Price/Book;1.62;1.75;2.40;2.54;2.46;2.23;2.59;2.08;2.57;2.12;2.14;2.19;4.19
Price/Forward Earnings;-36.90;-151.52;45.45;21.83;14.60;12.06;13.14;—;—;—;—;15.07;—
PEG Ratio;—;—;3.03;1.45;—;—;—;—;—;—;—;—;—
Earnings Yield %;-2.36;-0.50;0.04;1.62;0.29;0.68;0.81;9.08;3.05;3.13;3.44;4.06;—
Enterprise Value (Bil);0.65;1.45;2.45;4.95;6.60;7.09;7.74;7.59;7.92;7.23;7.19;7.42;—
Enterprise Value/EBIT;50.39;40.83;46.31;18.90;36.73;26.61;25.82;14.02;16.70;24.62;19.61;20.25;—
Enterprise Value/EBITDA;42.91;35.84;36.59;14.80;19.62;15.40;15.24;10.05;11.94;15.23;13.19;12.96;—
