Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.06;0.06;0.09;0.14;0.18;0.15;0.09;0.07;0.08;0.08;0.12;0.09;3.07
Price/Earnings;21.29;16.27;24.34;33.48;39.58;37.95;35.48;24.47;23.24;22.08;29.75;30.05;25.84
Price/Cash Flow;16.20;7.71;21.17;20.70;18.61;—;21.19;6.10;—;6.91;12.84;24.92;17.36
Price/Book;1.20;1.35;2.07;3.14;3.95;3.85;2.71;1.88;2.07;2.13;3.16;2.60;4.27
Price/Forward Earnings;11.59;11.47;15.06;—;—;—;—;—;—;—;—;—;—
PEG Ratio;0.81;0.82;1.08;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;4.70;6.15;4.11;2.99;2.53;2.64;2.82;4.09;4.30;4.53;3.36;3.51;—
Enterprise Value (Bil);0.47;0.63;0.93;1.47;1.93;2.28;1.95;1.44;2.00;1.98;2.56;1.91;—
Enterprise Value/EBIT;12.54;10.98;15.21;21.15;24.18;25.96;26.51;26.89;23.83;20.96;25.99;25.94;—
Enterprise Value/EBITDA;8.01;7.63;10.62;14.71;16.53;17.73;15.61;12.74;13.82;12.49;15.34;14.50;—
