Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;5.68;4.39;3.89;4.38;4.18;2.77;3.04;2.84;2.55;1.68;1.78;2.62;1.50
Price/Earnings;19.58;15.86;14.06;19.46;17.36;12.13;12.76;13.79;9.90;7.22;7.68;11.54;24.83
Price/Cash Flow;8.12;7.14;6.11;7.59;5.96;4.72;4.57;4.54;3.97;2.76;2.63;4.17;11.13
Price/Book;4.01;3.15;2.57;3.07;2.60;1.61;1.62;1.50;1.26;0.80;0.90;1.41;1.87
Price/Forward Earnings;15.85;14.10;13.83;17.89;15.50;16.86;14.71;12.66;10.60;8.35;8.54;12.45;—
PEG Ratio;2.12;1.25;1.22;1.58;—;—;—;—;—;—;—;—;—
Earnings Yield %;5.11;6.31;7.11;5.14;5.76;8.24;7.84;7.25;10.10;13.86;13.02;9.48;—
Enterprise Value (Bil);8.96;8.14;7.60;9.65;9.73;7.35;7.39;6.56;6.27;5.13;5.29;6.71;—
Enterprise Value/EBIT;13.18;11.56;11.10;15.40;14.19;10.99;12.33;12.28;12.19;10.87;11.72;12.24;—
Enterprise Value/EBITDA;9.31;7.95;7.33;9.14;8.23;6.22;6.44;6.17;5.88;4.91;5.32;6.14;—
