Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.47;0.79;1.59;2.24;2.05;1.43;1.22;0.68;0.78;0.79;0.95;1.07;3.01
Price/Earnings;8.51;15.44;18.94;32.73;29.95;16.72;12.91;417.67;9.28;11.95;126.07;57.82;25.53
Price/Cash Flow;15.08;6.54;14.38;20.69;58.22;16.02;10.73;9.81;7.26;6.59;12.09;12.43;17.03
Price/Book;2.84;3.97;6.07;7.61;9.22;6.88;6.12;5.20;4.38;4.42;13.63;6.92;4.19
Price/Forward Earnings;7.01;11.31;14.71;17.42;15.50;9.94;10.00;7.06;8.44;9.78;12.79;10.62;—
PEG Ratio;0.52;0.94;1.23;1.11;0.84;0.73;1.16;1.77;0.99;2.07;1.12;1.44;—
Earnings Yield %;11.76;6.48;5.28;3.06;3.34;5.98;7.75;0.24;10.77;8.37;0.79;6.37;—
Enterprise Value (Bil);4.29;4.99;8.28;13.23;14.03;11.83;11.22;8.51;9.41;8.83;10.20;10.43;—
Enterprise Value/EBIT;8.85;12.49;14.81;27.15;24.79;17.45;14.01;11.88;10.86;13.19;79.04;15.22;—
Enterprise Value/EBITDA;7.47;10.13;12.75;22.79;20.93;15.17;12.19;10.03;9.44;11.08;38.72;16.44;—
