Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.29;1.77;1.89;1.53;1.69;1.85;1.65;1.18;1.24;1.31;1.60;1.38;3.01
Price/Earnings;15.00;16.67;21.06;21.04;19.50;23.58;26.61;21.02;19.72;83.23;33.88;29.04;25.53
Price/Cash Flow;9.08;11.70;10.64;11.40;12.05;11.99;20.85;11.23;8.84;8.98;14.57;12.07;17.03
Price/Book;2.06;2.98;3.48;2.99;3.21;3.25;2.43;1.80;1.90;1.91;2.07;2.16;4.19
Price/Forward Earnings;12.79;14.29;18.45;17.86;17.99;—;—;—;—;—;—;—;—
PEG Ratio;1.35;1.19;1.54;1.49;1.50;—;—;—;—;—;—;—;—
Earnings Yield %;6.67;6.00;4.75;4.75;5.13;4.24;3.76;4.76;5.07;1.20;2.95;4.28;—
Enterprise Value (Bil);0.64;1.14;1.66;1.56;1.78;1.94;1.62;1.34;1.49;1.40;1.49;1.50;—
Enterprise Value/EBIT;8.60;10.92;15.14;14.88;15.48;17.65;19.15;27.13;16.97;35.32;24.59;21.31;—
Enterprise Value/EBITDA;6.57;8.69;11.30;10.37;11.06;12.17;12.05;13.31;10.89;15.85;9.19;12.15;—
