Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.67;0.74;1.36;0.33;0.44;0.58;0.54;0.46;0.74;0.59;0.63;0.56;3.07
Price/Earnings;11.67;22.81;38.16;—;14.71;21.23;21.21;13.80;12.98;13.72;17.11;16.91;25.84
Price/Cash Flow;5.48;6.56;11.27;3.51;4.32;4.42;5.80;4.41;8.63;—;9.43;5.74;17.36
Price/Book;1.90;4.96;9.78;5.68;6.21;7.44;5.84;4.24;4.24;2.62;2.98;5.02;4.27
Price/Forward Earnings;17.12;16.92;28.01;8.81;10.67;—;—;10.66;14.58;14.27;17.33;—;—
PEG Ratio;0.76;0.48;0.93;0.88;0.53;—;—;—;1.21;1.19;1.44;—;—
Earnings Yield %;8.57;4.38;2.62;-14.64;6.80;4.71;4.71;7.25;7.71;7.29;5.84;6.69;—
Enterprise Value (Mil);129.30;214.81;627.72;113.62;326.55;441.19;438.88;392.22;570.88;396.65;434.25;443.75;—
Enterprise Value/EBIT;12.84;11.43;24.15;—;8.94;14.36;14.13;9.92;8.53;7.95;10.30;11.36;—
Enterprise Value/EBITDA;11.33;10.60;22.52;—;8.31;13.05;12.56;8.67;8.06;7.30;9.18;10.17;—
