Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.25;0.33;0.61;0.84;0.46;0.41;0.44;0.20;0.27;0.43;1.10;0.38;3.07
Price/Earnings;11.05;8.19;—;37.69;11.27;18.07;32.50;5.02;14.14;—;9.09;17.37;25.84
Price/Cash Flow;0.88;1.28;2.25;2.76;1.52;1.34;1.48;0.68;1.01;2.08;8.38;1.72;17.36
Price/Book;2.05;2.80;5.36;9.58;5.93;6.66;8.86;3.28;4.82;—;6.54;8.11;4.27
Price/Forward Earnings;5.67;5.89;11.74;17.99;9.85;10.68;13.89;6.10;9.45;-35.21;20.45;10.26;—
PEG Ratio;0.21;0.08;0.17;0.25;—;—;—;—;—;—;—;—;—
Earnings Yield %;9.05;12.21;-0.07;2.65;8.87;5.53;3.08;19.93;7.07;-17.48;-12.64;3.89;—
Enterprise Value (Bil);8.76;11.23;15.74;19.13;16.50;16.20;16.92;15.59;19.23;16.22;19.57;16.87;—
Enterprise Value/EBIT;12.09;11.94;21.95;21.40;18.03;19.59;25.67;20.43;23.28;—;27.81;82.81;—
Enterprise Value/EBITDA;4.09;4.49;6.32;6.67;5.56;5.51;5.95;5.19;5.15;6.59;9.07;5.78;—
