Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;—;16.29;38.24;18.79;11.39;7.12;5.55;8.67;6.01;9.40;7.49;3.01
Price/Earnings;—;—;—;54.28;33.37;22.62;21.90;11.14;14.20;6.81;18.23;15.68;25.53
Price/Cash Flow;—;—;30.71;60.73;25.44;12.99;10.46;6.42;9.60;6.13;10.59;9.00;17.03
Price/Book;—;—;4.70;29.90;15.07;3.14;3.59;2.14;5.11;2.08;3.59;3.24;4.19
Price/Forward Earnings;—;—;34.48;11.01;42.92;15.02;17.73;12.56;17.24;6.96;10.98;13.20;—
PEG Ratio;—;—;—;—;—;0.98;2.05;16.12;—;14.51;3.36;6.92;—
Earnings Yield %;—;—;-0.67;1.84;3.00;4.42;4.57;8.98;7.04;14.69;5.49;7.56;—
Enterprise Value (Bil);—;—;0.91;2.86;6.09;6.15;8.07;8.05;17.23;9.81;13.14;9.76;—
Enterprise Value/EBIT;—;—;12.39;35.87;31.55;18.77;16.31;9.37;17.20;9.16;18.83;14.43;—
Enterprise Value/EBITDA;—;—;10.50;32.71;28.51;16.35;13.41;8.26;15.39;8.18;15.70;12.62;—
