Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.22;0.50;0.69;0.80;0.18;0.91;0.94;0.81;1.39;1.42;1.65;1.08;3.01
Price/Earnings;—;—;50.29;72.40;—;—;—;9.97;20.19;—;47.48;25.79;25.53
Price/Cash Flow;2.98;3.57;4.76;5.56;1.24;2.11;3.55;3.20;4.75;3.91;4.31;3.53;17.03
Price/Book;0.39;0.96;1.38;1.25;0.29;1.27;1.01;1.17;1.44;1.39;1.49;1.31;4.19
Price/Forward Earnings;-9.92;-50.76;23.70;15.50;11.57;—;—;—;—;13.53;40.65;—;—
PEG Ratio;—;—;2.37;1.55;—;—;—;—;—;—;—;—;—
Earnings Yield %;-67.80;-7.66;1.99;1.38;-2.53;-18.48;-9.24;10.03;4.95;-2.01;-0.25;-2.32;—
Enterprise Value (Bil);2.26;2.95;3.78;4.17;2.57;2.52;2.14;2.48;3.36;3.07;3.01;2.70;—
Enterprise Value/EBIT;—;—;16.90;18.08;15.09;1,758.83;—;23.96;19.80;130.36;27.47;326.22;—
Enterprise Value/EBITDA;94.68;9.26;6.75;6.84;4.71;10.92;11.41;8.82;9.52;13.78;9.96;10.74;—
