Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.15;1.20;1.48;1.82;2.10;2.20;2.24;2.41;2.94;2.43;2.42;2.44;3.07
Price/Earnings;16.05;13.06;12.89;20.14;17.44;16.93;18.20;16.60;17.44;18.28;18.31;17.34;25.84
Price/Cash Flow;5.38;5.12;8.25;9.70;7.22;9.41;8.73;8.07;12.58;8.07;11.80;9.50;17.36
Price/Book;1.55;1.38;1.67;2.45;1.72;1.67;1.71;1.57;1.80;1.44;1.45;1.62;4.27
Price/Forward Earnings;14.75;10.96;8.77;11.14;—;17.04;17.39;16.98;19.92;16.56;17.21;17.71;—
PEG Ratio;2.19;2.19;1.75;2.23;—;3.41;—;—;—;—;—;—;—
Earnings Yield %;6.23;7.66;7.76;4.97;5.73;5.91;5.49;6.02;5.73;5.47;5.46;5.80;—
Enterprise Value (Bil);2.35;2.49;2.86;4.02;4.63;4.79;4.98;5.02;5.81;5.25;5.53;5.20;—
Enterprise Value/EBIT;14.21;13.74;13.10;21.95;18.17;18.38;19.14;18.14;22.34;20.77;21.75;19.80;—
Enterprise Value/EBITDA;8.90;8.67;8.67;13.29;11.73;11.47;11.73;11.18;13.40;12.20;12.70;12.02;—
