Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.31;0.29;0.30;0.32;0.37;0.40;0.61;0.33;0.27;0.24;0.24;0.35;1.50
Price/Earnings;8.32;9.69;11.06;40.12;10.52;14.80;23.44;12.57;10.31;12.38;12.29;13.95;24.83
Price/Cash Flow;3.23;32.27;5.60;4.07;6.42;5.93;6.33;6.43;6.35;3.75;3.28;6.26;11.13
Price/Book;1.03;1.08;1.14;1.22;1.35;1.41;2.34;1.42;1.04;0.94;1.02;1.36;1.87
Price/Forward Earnings;8.36;8.76;10.19;11.47;11.64;—;—;—;—;—;—;—;—
PEG Ratio;0.49;0.88;1.02;1.15;—;—;—;—;—;—;—;—;—
Earnings Yield %;12.02;10.32;9.04;2.49;9.51;6.76;4.27;7.96;9.70;8.08;8.14;7.72;—
Enterprise Value (Bil);0.37;1.34;1.16;1.12;1.23;1.25;2.06;1.54;1.42;1.40;1.60;1.60;—
Enterprise Value/EBIT;3.56;12.88;11.25;17.28;10.90;13.05;20.29;13.16;12.34;14.49;16.15;15.34;—
Enterprise Value/EBITDA;2.19;7.33;6.50;7.89;6.24;6.89;11.42;7.48;6.94;6.63;7.54;8.24;—
