Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.14;1.08;1.49;1.08;0.88;0.86;0.86;0.56;0.67;0.83;0.80;0.74;3.07
Price/Earnings;34.11;31.68;41.56;29.71;28.13;28.60;28.89;24.22;29.59;35.72;31.54;28.58;25.84
Price/Cash Flow;29.70;20.67;26.25;19.77;22.42;17.87;21.04;14.90;12.59;10.63;13.78;15.61;17.36
Price/Book;5.44;5.53;7.26;5.03;4.45;3.98;3.69;2.38;2.73;3.37;3.19;3.15;4.27
Price/Forward Earnings;21.69;24.15;34.01;26.81;24.04;26.95;—;—;—;—;—;26.44;—
PEG Ratio;1.81;1.21;1.70;1.79;1.60;1.80;—;—;—;—;—;1.69;—
Earnings Yield %;2.93;3.16;2.41;3.37;3.55;3.50;3.46;4.13;3.38;2.80;3.17;3.57;—
Enterprise Value (Bil);2.10;2.32;3.44;2.71;2.46;2.44;2.56;1.78;2.15;2.78;2.82;2.32;—
Enterprise Value/EBIT;22.37;20.23;27.03;19.56;17.20;17.82;18.36;13.94;18.70;22.51;19.83;17.82;—
Enterprise Value/EBITDA;22.37;16.78;27.03;16.23;17.20;17.82;18.36;13.94;18.70;15.06;13.74;14.10;—
