Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;—;—;—;—;—;—;1.62;2.52;2.14;2.34;—;3.07
Price/Earnings;—;—;—;—;—;—;—;11.04;16.34;10.72;10.99;—;25.84
Price/Cash Flow;—;—;—;—;—;—;—;—;66.85;—;510.60;—;17.36
Price/Book;—;—;—;—;—;—;—;2.00;1.88;1.47;1.56;—;4.27
Price/Forward Earnings;—;—;—;—;—;—;—;—;—;—;12.25;—;—
PEG Ratio;—;—;—;—;—;—;—;—;—;—;0.61;—;—
Earnings Yield %;—;—;—;—;—;—;—;9.06;6.12;9.33;9.10;—;—
Enterprise Value (Mil);—;—;—;—;—;—;—;349.41;419.09;407.75;460.68;—;—
Enterprise Value/EBIT;—;—;—;—;—;—;—;8.93;12.58;8.95;9.40;—;—
Enterprise Value/EBITDA;—;—;—;—;—;—;—;8.75;12.21;8.74;9.15;—;—
