Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.28;0.07;0.08;0.07;0.41;0.17;0.33;0.52;0.01;0.00;0.00;0.17;1.50
Price/Earnings;7.93;—;—;—;—;—;—;—;—;—;—;0.35;24.83
Price/Cash Flow;—;0.62;1.00;—;4.77;—;—;—;—;—;—;10.03;11.13
Price/Book;0.59;0.57;8.98;1.75;1.55;0.69;18.63;3.34;9.14;4.06;0.99;4.10;1.87
Price/Forward Earnings;7.47;1.78;1.87;—;—;—;—;—;—;—;1.87;—;—
PEG Ratio;0.35;—;—;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;12.62;-568.30;-108.81;-127.19;-69.22;-114.44;-131.90;-104.66;-3,412.06;-26,879,086.22;-206,072,994.33;-5,376,858.68;—
Enterprise Value (Mil);67.56;54.66;57.03;44.74;34.04;20.57;28.41;29.57;14.00;23.28;15.24;21.57;—
Enterprise Value/EBIT;9.88;—;—;—;—;—;—;—;—;—;-1.45;-7.37;—
Enterprise Value/EBITDA;8.47;—;79.32;—;—;—;—;—;—;—;-1.60;-2.56;—
