Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.49;2.62;3.49;4.18;3.93;3.46;3.75;4.09;4.96;5.68;5.70;4.39;3.07
Price/Earnings;12.07;13.23;15.34;24.98;46.62;23.74;22.18;54.47;32.88;44.88;47.68;34.33;25.84
Price/Cash Flow;9.58;9.83;12.51;17.44;17.66;16.34;20.21;21.02;20.40;26.39;27.52;20.99;17.36
Price/Book;2.41;2.42;3.06;3.66;2.07;1.95;2.12;2.46;3.01;3.14;3.31;2.54;4.27
Price/Forward Earnings;10.25;10.41;14.33;17.64;17.67;15.58;17.01;17.73;20.58;29.41;22.17;18.88;—
PEG Ratio;1.23;2.77;3.12;3.25;1.72;2.07;3.14;1.85;2.94;3.61;2.35;2.48;—
Earnings Yield %;8.29;7.56;6.52;4.00;2.15;4.21;4.51;1.84;3.04;2.23;2.10;3.12;—
Enterprise Value (Bil);48.47;50.26;56.90;70.22;126.71;118.84;124.81;137.06;167.29;173.40;186.02;144.60;—
Enterprise Value/EBIT;11.02;11.43;11.46;17.88;28.10;20.47;19.37;19.05;25.09;45.02;38.59;25.90;—
Enterprise Value/EBITDA;9.26;9.66;9.79;14.69;18.66;13.66;13.56;13.93;17.92;26.57;24.73;17.22;—
