Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.48;0.50;0.66;0.47;0.34;0.40;0.24;0.65;0.19;5.10;1.67;0.91;3.07
Price/Earnings;1.69;70.00;147.08;98.71;6.58;11.27;7.35;22.00;11.60;52.25;14.76;17.76;25.84
Price/Cash Flow;1.06;1.12;1.50;1.11;0.82;1.06;0.78;3.90;1.46;36.88;10.39;6.71;17.36
Price/Book;—;1.04;1.43;1.13;0.75;0.68;0.33;0.17;0.17;1.35;1.62;0.51;4.27
Price/Forward Earnings;—;10.86;13.37;—;—;—;—;—;—;—;—;—;—
PEG Ratio;—;0.54;0.67;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;59.06;1.43;0.68;1.01;15.19;8.87;13.61;4.55;8.62;1.91;6.78;7.69;—
Enterprise Value (Mil);128.96;49.75;100.51;44.88;7.36;-29.04;-87.50;-119.75;-103.50;51.15;85.16;-59.11;—
Enterprise Value/EBIT;0.86;0.59;1.29;0.52;0.04;—;—;—;—;10.17;3.72;—;—
Enterprise Value/EBITDA;0.86;0.58;1.26;0.50;0.04;—;—;—;—;5.85;3.48;—;—
