Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.54;1.93;2.42;2.71;3.17;3.08;3.67;2.97;2.87;2.43;3.31;3.08;3.07
Price/Earnings;14.40;21.53;19.68;21.57;22.62;23.43;29.24;37.93;42.30;32.59;81.08;35.06;25.84
Price/Cash Flow;19.11;16.35;15.86;17.69;19.58;20.17;30.85;27.30;23.54;16.93;19.46;23.90;17.36
Price/Book;3.55;4.34;4.87;4.99;6.01;5.51;6.86;3.55;2.28;1.91;1.73;4.41;4.27
Price/Forward Earnings;12.92;15.95;17.09;18.48;20.58;19.69;24.27;20.04;19.69;18.02;26.32;21.63;—
PEG Ratio;1.28;2.39;2.30;1.72;2.63;2.52;3.60;2.22;2.58;4.04;0.79;3.05;—
Earnings Yield %;6.94;4.64;5.08;4.64;4.42;4.27;3.42;2.64;2.36;3.07;1.23;3.03;—
Enterprise Value (Bil);5.05;6.14;7.59;8.73;10.49;10.23;13.41;13.42;17.68;15.50;49.12;16.71;—
Enterprise Value/EBIT;11.23;12.65;14.13;15.59;17.48;17.77;22.84;22.14;26.43;26.13;123.05;29.08;—
Enterprise Value/EBITDA;9.62;10.93;12.27;13.42;15.29;15.15;19.16;18.26;18.00;16.76;55.47;20.61;—
