Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.47;1.96;1.83;1.80;2.48;2.01;2.74;3.52;4.45;6.66;7.27;3.83;1.76
Price/Earnings;15.54;19.55;19.55;22.73;26.09;17.78;30.09;43.29;52.13;85.72;78.47;45.87;17.62
Price/Cash Flow;8.99;33.25;3.06;13.76;16.08;12.76;18.58;27.80;38.84;45.81;42.12;27.91;9.46
Price/Book;2.92;3.47;3.24;3.05;3.86;3.40;4.49;6.29;8.26;10.45;13.33;6.68;2.05
Price/Forward Earnings;13.16;—;—;—;—;—;—;—;—;—;73.53;—;—
PEG Ratio;2.09;—;—;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;6.43;—;—;—;—;5.62;3.32;—;—;—;1.27;2.81;—
Enterprise Value (Bil);6.60;—;—;—;—;14.03;20.14;—;—;—;73.88;34.62;—
Enterprise Value/EBIT;10.33;—;—;—;—;13.90;20.55;—;—;—;65.07;32.02;—
Enterprise Value/EBITDA;8.02;—;—;—;—;10.54;15.02;—;—;—;36.88;21.45;—
