Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.28;0.16;0.35;0.29;0.26;0.10;0.09;0.04;0.04;0.03;0.10;0.08;3.07
Price/Earnings;12.55;—;—;15.85;30.04;12.85;—;—;—;—;62.38;36.04;25.84
Price/Cash Flow;3.93;2.34;4.44;5.12;4.47;2.52;6.22;1.78;1.56;0.64;2.30;2.73;17.36
Price/Book;1.43;30.72;195.07;3.75;4.74;2.18;—;—;—;—;—;3.67;4.27
Price/Forward Earnings;7.29;4.33;11.45;9.72;8.76;—;—;—;—;—;—;—;—
PEG Ratio;—;—;—;6.07;1.63;—;—;—;—;—;—;—;—
Earnings Yield %;7.97;-40.16;-20.32;6.31;3.33;7.78;-72.26;-14.65;-9.37;-89.82;-7.50;-40.92;—
Enterprise Value (Bil);6.28;4.63;6.74;6.85;6.49;4.62;2.68;2.21;2.37;1.99;1.94;2.66;—
Enterprise Value/EBIT;8.10;—;—;14.06;15.11;10.19;—;9.12;12.06;48.95;17.13;16.37;—
Enterprise Value/EBITDA;4.72;42.63;—;7.22;7.31;5.26;—;5.16;6.46;9.93;7.57;8.48;—
