Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;3.61;4.43;4.80;7.63;6.06;5.99;7.31;7.34;10.07;3.39;6.93;6.54;1.76
Price/Earnings;—;—;2,335.37;34.83;12.45;8.06;4.61;11.28;8.97;14.14;3.85;8.83;17.62
Price/Cash Flow;2.90;25.47;35.55;—;44.08;23.16;43.22;16.74;101.28;5.08;10.56;32.36;9.46
Price/Book;0.68;0.96;0.78;1.05;0.88;0.87;0.78;0.75;0.87;0.90;0.80;0.80;2.05
Price/Forward Earnings;11.59;—;—;—;—;—;—;—;—;—;—;—;—
PEG Ratio;3.86;—;—;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;-6.52;—;—;—;—;12.41;21.70;—;—;—;26.01;13.45;—
Enterprise Value (Bil);13.79;—;—;—;—;12.58;12.61;—;—;—;20.80;13.65;—
Enterprise Value/EBIT;12.34;—;—;—;—;9.30;8.27;—;—;—;7.24;11.75;—
Enterprise Value/EBITDA;12.32;—;—;—;—;9.23;8.23;—;—;—;7.23;11.65;—
