Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.13;2.12;2.07;1.70;1.62;1.99;1.85;1.30;1.56;1.50;1.79;1.67;3.07
Price/Earnings;14.57;13.33;13.05;10.40;9.47;13.56;12.83;18.16;15.57;14.26;24.97;16.26;25.84
Price/Cash Flow;11.58;11.29;12.11;9.54;7.65;8.61;9.75;6.22;7.78;7.14;7.08;8.05;17.36
Price/Book;9.60;11.35;9.95;11.15;10.00;9.23;7.21;5.13;6.62;5.30;6.13;6.97;4.27
Price/Forward Earnings;12.47;11.81;10.40;9.51;9.11;11.85;10.88;8.14;9.92;10.75;13.37;10.83;—
PEG Ratio;1.38;1.30;1.12;1.58;3.10;2.18;1.58;1.66;22.56;9.35;1.57;3.57;—
Earnings Yield %;6.86;7.50;7.66;9.62;10.56;7.37;7.80;5.51;6.42;7.01;4.00;6.56;—
Enterprise Value (Bil);235.58;236.17;223.72;195.05;163.00;190.35;176.15;133.87;179.58;167.16;181.19;170.39;—
Enterprise Value/EBIT;11.17;10.56;10.76;9.87;8.86;14.59;14.06;11.09;15.23;19.29;26.52;15.76;—
Enterprise Value/EBITDA;9.08;8.74;8.81;7.99;7.31;11.01;10.34;8.07;10.37;10.92;13.36;10.39;—
