Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.60;1.33;1.61;1.75;1.32;0.89;1.18;0.94;0.95;1.03;0.92;0.97;3.07
Price/Earnings;22.28;16.39;20.74;24.35;62.27;22.37;25.61;12.26;—;26.68;16.01;21.17;25.84
Price/Cash Flow;15.46;13.85;17.26;17.92;34.24;12.46;15.82;10.94;12.97;9.93;10.17;12.19;17.36
Price/Book;6.84;5.99;12.24;9.13;4.38;3.61;4.16;2.71;3.64;3.65;3.11;3.51;4.27
Price/Forward Earnings;17.45;14.51;19.12;22.68;29.94;17.06;—;15.43;17.27;17.18;16.58;17.76;—
PEG Ratio;0.93;1.30;1.27;1.51;—;—;—;1.58;1.76;1.56;1.66;1.63;—
Earnings Yield %;4.49;6.10;4.82;4.11;1.61;4.47;3.90;8.16;-7.17;3.75;6.24;2.89;—
Enterprise Value (Bil);9.88;8.99;11.59;14.07;17.02;17.48;30.77;25.83;31.93;34.08;31.28;27.16;—
Enterprise Value/EBIT;13.37;9.77;11.77;14.02;17.74;11.02;16.91;13.03;—;23.43;15.32;15.78;—
Enterprise Value/EBITDA;10.97;8.23;9.89;11.67;12.83;7.80;12.66;9.96;—;15.95;11.43;11.23;—
